,ad_id,page_id,page_name,ad_creative_bodies,ad_delivery_start_time,bylines,ad_snapshot_url,estimated_audience_size_lower,male,female,young,middle,old,delivery_by_region,estimated_audience_size_upper,ad_delivery_stop_time,currency,spend_lower,spend_upper,impressions_lower,impressions_upper,Australian Capital Territory,New South Wales,Northern Territory,Queensland,South Australia,Tasmania,Victoria,Western Australia,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,count,side
2047,568829798754624,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=568829798754624,,0.522402,0.475549,0.603807,0.349928,0.046266,"[{'percentage': '1', 'region': 'Tasmania'}]",,2023-06-09,AUD,0,99,8000,8999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2048,605349268037355,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=605349268037355,,0.513992,0.480297,0.343232,0.548257,0.10851,"[{'percentage': '1', 'region': 'Tasmania'}]",,2023-06-09,AUD,0,99,3000,3999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2049,730379095440125,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-07,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=730379095440125,,0.444319,0.55118,0.480876,0.435319,0.083802,"[{'percentage': '1', 'region': 'Tasmania'}]",,2023-06-09,AUD,0,99,3000,3999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2050,754437679757468,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=754437679757468,,0.50912,0.485793,0.419225,0.485849,0.094928,"[{'percentage': '0.010109', 'region': 'New South Wales'}, {'percentage': '0.989891', 'region': 'South Australia'}]",,2023-06-09,AUD,200,299,35000,39999.0,0.0,0.010109,0.0,0.0,0.989891,0.0,0.0,0.0,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2051,768120561712053,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=768120561712053,,0.525774,0.466375,0.75002,0.216071,0.033908,"[{'percentage': '0.905233', 'region': 'Queensland'}, {'percentage': '0.094684', 'region': 'Victoria'}, {'percentage': '8.3E-5', 'region': 'Western Australia'}]",,2023-06-09,AUD,0,99,15000,19999.0,0.0,0.0,0.0,0.905233,0.0,0.0,0.094684,8.3e-05,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2052,778872110587980,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=778872110587980,,0.495012,0.4982,0.418595,0.48195,0.099455,"[{'percentage': '0.022694', 'region': 'New South Wales'}, {'percentage': '0.977306', 'region': 'South Australia'}]",,2023-06-09,AUD,0,99,15000,19999.0,0.0,0.022694,0.0,0.0,0.977306,0.0,0.0,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2053,931489221490085,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=931489221490085,,0.475976,0.515088,0.408066,0.503937,0.087996,"[{'percentage': '0.062107', 'region': 'New South Wales'}, {'percentage': '0.937893', 'region': 'Western Australia'}]",,2023-06-09,AUD,200,299,50000,59999.0,0.0,0.062107,0.0,0.0,0.0,0.0,0.0,0.937893,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2054,934984830927931,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=934984830927931,,0.631468,0.35923,0.400072,0.512209,0.087718,"[{'percentage': '0.891766', 'region': 'Queensland'}, {'percentage': '0.108161', 'region': 'Victoria'}, {'percentage': '7.3E-5', 'region': 'Western Australia'}]",,2023-06-09,AUD,100,199,25000,29999.0,0.0,0.0,0.0,0.891766,0.0,0.0,0.108161,7.3e-05,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2055,1009024160051328,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=1009024160051328,,0.497228,0.493297,0.408813,0.479989,0.111201,"[{'percentage': '0.022863', 'region': 'New South Wales'}, {'percentage': '0.977137', 'region': 'South Australia'}]",,2023-06-09,AUD,0,99,15000,19999.0,0.0,0.022863,0.0,0.0,0.977137,0.0,0.0,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2056,1297408527879680,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=1297408527879680,,0.508146,0.485121,0.601985,0.360807,0.037211,"[{'percentage': '0.056724', 'region': 'New South Wales'}, {'percentage': '0.943276', 'region': 'Western Australia'}]",,2023-06-09,AUD,500,599,100000,124999.0,0.0,0.056724,0.0,0.0,0.0,0.0,0.0,0.943276,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2057,1297777941173295,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=1297777941173295,,0.511251,0.481933,0.471997,0.451622,0.076382,"[{'percentage': '0.887149', 'region': 'Queensland'}, {'percentage': '0.112832', 'region': 'Victoria'}, {'percentage': '1.9E-5', 'region': 'Western Australia'}]",,2023-06-09,AUD,600,699,125000,149999.0,0.0,0.0,0.0,0.887149,0.0,0.0,0.112832,1.9e-05,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2058,1461150531294905,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=1461150531294905,,0.543235,0.451678,0.39471,0.502543,0.102746,"[{'percentage': '1', 'region': 'Tasmania'}]",,2023-06-09,AUD,0,99,1000,1999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2059,1607099613142866,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=1607099613142866,,0.426857,0.564928,0.341026,0.546694,0.112279,"[{'percentage': '0.081636', 'region': 'New South Wales'}, {'percentage': '0.918364', 'region': 'Western Australia'}]",,2023-06-09,AUD,100,199,20000,24999.0,0.0,0.081636,0.0,0.0,0.0,0.0,0.0,0.918364,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
2060,1877101779357659,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=1877101779357659,,0.490786,0.498664,0.38958,0.505634,0.104787,"[{'percentage': '0.87486', 'region': 'Queensland'}, {'percentage': '0.12514', 'region': 'Victoria'}]",,2023-06-09,AUD,100,199,25000,29999.0,0.0,0.0,0.0,0.87486,0.0,0.0,0.12514,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2061,1942567152780554,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=1942567152780554,,0.635681,0.360422,0.395929,0.511836,0.092235,"[{'percentage': '0.007284', 'region': 'New South Wales'}, {'percentage': '0.992716', 'region': 'South Australia'}]",,2023-06-09,AUD,100,199,30000,34999.0,0.0,0.007284,0.0,0.0,0.992716,0.0,0.0,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2062,2114288162107456,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-07,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=2114288162107456,,0.428378,0.563522,0.524655,0.406778,0.068566,"[{'percentage': '0.025852', 'region': 'New South Wales'}, {'percentage': '0.974148', 'region': 'South Australia'}]",,2023-06-09,AUD,100,199,20000,24999.0,0.0,0.025852,0.0,0.0,0.974148,0.0,0.0,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2063,2382401528599964,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=2382401528599964,,0.551654,0.436491,0.380596,0.521374,0.098028,"[{'percentage': '0.059398', 'region': 'New South Wales'}, {'percentage': '0.940602', 'region': 'Western Australia'}]",,2023-06-09,AUD,100,199,25000,29999.0,0.0,0.059398,0.0,0.0,0.0,0.0,0.0,0.940602,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2064,3576183602640810,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=3576183602640810,,0.500826,0.485368,0.446281,0.451142,0.102577,"[{'percentage': '0.874218', 'region': 'Queensland'}, {'percentage': '0.125782', 'region': 'Victoria'}]",,2023-06-09,AUD,0,99,15000,19999.0,0.0,0.0,0.0,0.874218,0.0,0.0,0.125782,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2065,6070650896346099,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-07,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=6070650896346099,,0.466689,0.522953,0.540666,0.395839,0.063493,"[{'percentage': '0.873562', 'region': 'Queensland'}, {'percentage': '0.126396', 'region': 'Victoria'}, {'percentage': '4.2E-5', 'region': 'Western Australia'}]",,2023-06-09,AUD,100,199,35000,39999.0,0.0,0.0,0.0,0.873562,0.0,0.0,0.126396,4.2e-05,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2066,6160288207420361,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-07,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=6160288207420361,,0.601226,0.389673,0.445658,0.478576,0.075766,"[{'percentage': '0.066471', 'region': 'New South Wales'}, {'percentage': '0.933529', 'region': 'Western Australia'}]",,2023-06-09,AUD,200,299,40000,44999.0,0.0,0.066471,0.0,0.0,0.0,0.0,0.0,0.933529,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2067,6283369001730441,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=6283369001730441,,0.432941,0.563138,0.411764,0.487844,0.100392,"[{'percentage': '1', 'region': 'Tasmania'}]",,2023-06-09,AUD,0,99,2000,2999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,['Click here to learn more'],['fairaustralia.com.au'],"['One together, not two divided.']",1,No
2068,6657450187598546,1622506634677043,Senator Jacinta Nampijinpa Price,"I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided. I never thought this would happen in Australia.

In the country that proudly sings “We are one and free”.

The country that taught me that we are united no matter where we come from.

We are being asked to vote on a major change to our Constitution to establish a ‘Voice to Parliament’.

This is a really big deal.

It will mean that our national rulebook would treat some Australians differently based on the colour of their skin.

And it would permanently give one small group of Australians an extra say over Parliament and the Government.

This will not unite us.

It will only divide us.

And I don’t want to see my family – and my country – divided along the lines of race.

We are ONE together, not two divided.",2023-06-06,Jacinta Nampijinpa Price,https://www.facebook.com/ads/library/?id=6657450187598546,,0.559539,0.43736,0.393978,0.507746,0.098274,"[{'percentage': '1', 'region': 'Tasmania'}]",,2023-06-09,AUD,0,99,5000,5999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Click here to learn more', 'Click here to learn more']",['fairaustralia.com.au'],"['One together, not two divided.', 'One together, not two divided.']",1,No
