ad_id,page_id,page_name,ad_creative_bodies,ad_delivery_start_time,bylines,ad_snapshot_url,estimated_audience_size_lower,male,female,young,middle,old,delivery_by_region,estimated_audience_size_upper,ad_delivery_stop_time,currency,spend_lower,spend_upper,impressions_lower,impressions_upper,Australian Capital Territory,New South Wales,Northern Territory,Queensland,South Australia,Tasmania,Victoria,Western Australia
1303725070251936,104180525925926,Fair Australia,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service.

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!",2023-07-01,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=1303725070251936&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.481553,0.501942,0.034952,0.495144,0.469903,"[{'percentage': '0.006523', 'region': 'Australian Capital Territory'}, {'percentage': '0.270385', 'region': 'New South Wales'}, {'percentage': '0.306262', 'region': 'Queensland'}, {'percentage': '0.081213', 'region': 'South Australia'}, {'percentage': '0.018591', 'region': 'Tasmania'}, {'percentage': '0.182975', 'region': 'Victoria'}, {'percentage': '0.115786', 'region': 'Western Australia'}, {'percentage': '0.018265', 'region': 'Northern Territory'}]",,2023-07-23,AUD,0,99,4000,4999,0.006523,0.270385,0.018265,0.306262,0.081213,0.018591,0.182975,0.115786
3400893813496110,104180525925926,Fair Australia,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!",2023-07-01,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=3400893813496110&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.468671,0.515536,0.020631,0.329852,0.649516,"[{'percentage': '0.008229', 'region': 'Australian Capital Territory'}, {'percentage': '0.25187', 'region': 'New South Wales'}, {'percentage': '0.014214', 'region': 'Northern Territory'}, {'percentage': '0.302743', 'region': 'Queensland'}, {'percentage': '0.094015', 'region': 'South Australia'}, {'percentage': '0.019701', 'region': 'Tasmania'}, {'percentage': '0.179302', 'region': 'Victoria'}, {'percentage': '0.129925', 'region': 'Western Australia'}]",,2023-07-14,AUD,0,99,5000,5999,0.008229,0.25187,0.014214,0.302743,0.094015,0.019701,0.179302,0.129925
6637210962997033,104180525925926,Fair Australia,"The proposed Voice is a direct threat to our democracy and the Constitution.

This referendum divides Australians by race, gives one small group of Australians an extra say over Parliament and the Government, and will cost the earth.

And to top it off, the dangerous and divisive Voice is a “first step” towards Treaty and “agreement making”.

That could mean reparations, a “black parliament”, and oversight of executive government and the public service. 

Meanwhile there’s a crime crisis in Alice Springs, along with an energy and cost of living crisis that’s just going to get worse.

It’s not right and it’s not fair.

But you can help fight back now by signing this pledge, telling Anthony Albanese you’ll vote ‘NO!’.

The referendum is coming – and those driving a divided Australia are already off and running.

So it’s urgent to take action now to oppose it.

Get your name on this pledge today to fight for our nation so it’s fair and free for ALL Australians!",2023-07-01,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=6637210962997033&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.649472,0.339411,0.254431,0.502098,0.243471,"[{'percentage': '2.3E-5', 'region': 'Unknown'}, {'percentage': '2.3E-5', 'region': 'Jervis Bay Territory'}, {'percentage': '0.008882', 'region': 'Australian Capital Territory'}, {'percentage': '0.250386', 'region': 'New South Wales'}, {'percentage': '0.018677', 'region': 'Northern Territory'}, {'percentage': '0.296126', 'region': 'Queensland'}, {'percentage': '0.084401', 'region': 'South Australia'}, {'percentage': '0.021281', 'region': 'Tasmania'}, {'percentage': '0.176851', 'region': 'Victoria'}, {'percentage': '0.143351', 'region': 'Western Australia'}]",,2023-07-23,AUD,500,599,125000,149999,0.008882,0.250386,0.018677,0.296126,0.084401,0.021281,0.176851,0.143351
1231229507564953,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=1231229507564953&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.530594,0.461758,0.150788,0.596138,0.253074,"[{'percentage': '1', 'region': 'Queensland'}]",,,AUD,1000,1499,60000,69999,0,0,0,1,0,0,0,0
1660547521079658,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=1660547521079658&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.467693,0.522392,0.240342,0.618461,0.141196,"[{'percentage': '1', 'region': 'Tasmania'}]",,,AUD,300,399,10000,14999,0,0,0,0,0,1,0,0
726320042593826,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=726320042593826&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.482185,0.507635,0.22906,0.621009,0.14993,"[{'percentage': '1', 'region': 'Tasmania'}]",,,AUD,100,199,5000,5999,0,0,0,0,0,1,0,0
782690963359789,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=782690963359789&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.483336,0.507668,0.21093,0.632409,0.156661,"[{'percentage': '1', 'region': 'Queensland'}]",,,AUD,2000,2499,80000,89999,0,0,0,1,0,0,0,0
808325800608718,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=808325800608718&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.485865,0.505351,0.226174,0.624907,0.148919,"[{'percentage': '1', 'region': 'Queensland'}]",,,AUD,4000,4499,125000,149999,0,0,0,1,0,0,0,0
816334466835622,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=816334466835622&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.519719,0.47329,0.189216,0.564653,0.246131,"[{'percentage': '1', 'region': 'Tasmania'}]",,,AUD,100,199,6000,6999,0,0,0,0,0,1,0,0
957341635602496,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=957341635602496&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.490156,0.500702,0.210464,0.626876,0.16266,"[{'percentage': '1', 'region': 'Western Australia'}]",,,AUD,2000,2499,70000,79999,0,0,0,0,0,0,0,1
765697608631665,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=765697608631665&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.512188,0.478727,0.165248,0.613209,0.221542,"[{'percentage': '1', 'region': 'Western Australia'}]",,,AUD,1500,1999,90000,99999,0,0,0,0,0,0,0,1
1733429213752382,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=1733429213752382&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.488002,0.501355,0.208109,0.6511,0.140792,"[{'percentage': '1', 'region': 'Western Australia'}]",,,AUD,5000,5999,175000,199999,0,0,0,0,0,0,0,1
147880681643583,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=147880681643583&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.516258,0.476709,0.147803,0.597938,0.25426,"[{'percentage': '1', 'region': 'South Australia'}]",,,AUD,600,699,35000,39999,0,0,0,0,1,0,0,0
805850087920751,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=805850087920751&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.475601,0.511645,0.232189,0.605099,0.162708,"[{'percentage': '1', 'region': 'Queensland'}]",,,AUD,1500,1999,60000,69999,0,0,0,1,0,0,0,0
199672522705689,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=199672522705689&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.472265,0.517601,0.226525,0.584327,0.189146,"[{'percentage': '1', 'region': 'Queensland'}]",,,AUD,900,999,30000,34999,0,0,0,1,0,0,0,0
926762591729319,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=926762591729319&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.483438,0.509205,0.217444,0.62026,0.162295,"[{'percentage': '1', 'region': 'South Australia'}]",,,AUD,2500,2999,80000,89999,0,0,0,0,1,0,0,0
3128461854129195,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=3128461854129195&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.477078,0.515026,0.202007,0.622958,0.175036,"[{'percentage': '1', 'region': 'South Australia'}]",,,AUD,1000,1499,50000,59999,0,0,0,0,1,0,0,0
3550020241991417,104180525925926,Fair Australia,"Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity. Saying no to the divisive Voice is personal for Senator Jacinta Nampijinpa Price and her husband Colin. They don’t want their family to be divided, and they don’t want Australia to be divided. Watch the documentary now to hear their story and learn more about why the Voice threatens Aussie unity.",2023-06-30,Advance Australia,https://www.facebook.com/ads/archive/render_ad/?id=3550020241991417&access_token=EAArd4ZCxT9FkBAGwLGa0BGnuLzAQR5hdaWwXqHdlCvh6vP3xPdwSEKJLFwh3ss45YGyWtZApEPeLHKi6teQPqkiNZCdrupSm1kZCeww1ZB3TytZB0ok5GIVdaH9QIGaqY16IWSNscnLLABB2RZBykrk5gG07iFeff6Ci2zo89rQt7YgGiIzAX6xHt5XZAL7i7g6Ot7ZCiy8PckZAeAGLnqyEweZBzJg3ZCCqt2mUrcmKijrkE0lBDIJkKJUmq3o4ZB0ZBLSNgZD,,0.497393,0.492741,0.18137,0.57156,0.247068,"[{'percentage': '1', 'region': 'Queensland'}]",,,AUD,600,699,30000,34999,0,0,0,1,0,0,0,0
