voice_ad,side,ad_id,page_id,query,page_name,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,ad_snapshot_url
,,6.03512E+14,1.00356E+14,the voice,Family First Party Australia,"Girls who are deeply troubled don’t need both breasts cut off to feel better. 
But that’s what some Australian gender clinics are pushing many struggling young girls to do.

They’re ignoring the real emotional issues and pushing kids to ‘escape’ their bodies by pursuing irreversible puberty blockers and ultimately radical surgery.

A senior doctor at the Royal Children’s Hospital even wants your taxpayer dollars to perform double mastectomies on girls so they can look like boys.

But many young people who ‘transition’ later regret such life-altering treatments – and can feel suicidal.

And there are new concerns that puberty blockers can affect a child’s brain development.

London’s infamous Tavistock gender clinic was shut down after former patient and detransitioner Keira Bell argued she was incapable of giving informed consent to puberty blockers she began at age 16 after a deeply troubled childhood. 

So why are Australia’s radical gender clinics still open and abusing kids like this?

Did you know that it’s illegal in Victoria, Queensland and ACT for doctors and counsellors to do anything but 'affirm’ a child’s gender confusion?

In Victoria even parents are criminalised if they do anything but 'affirm' their child’s gender confusion. 

Your voice needs to be heard now – because New South Wales and Tasmania are considering similar laws.

Sign this petition today to tell the federal health minister that these dangerous gender clinics should be shut down now.",['Make your voice heard today'],['familyfirstparty.org.au'],,https://www.facebook.com/ads/library/?id=603512068506972
,,9.57258E+14,1.00356E+14,the voice,Family First Party Australia,"Babies across our nation need you to speak up and say: 
Abortion threatens their human rights. 

… Especially now as Australia has some of the most brutal abortion laws in the world.

Abortion on demand is now legal in most states – even up to a child’s moment of birth. 

But every abortion ends an innocent life.

Instead of killing babies, Australians should be building a culture that values human lives – especially the unborn.

It’s possible to change Australia’s abortion laws.  

But it will take time to change minds and get more people on board. 

That’s why it’s vital to start now – by building a movement of people like you who’ll put their hands up to champion and value unborn babies.

You can help speak up for babies by signing this open letter now demanding that politicians stand up for the human rights of unborn children.

By signing this open letter, you’ll help back more pro-life, pro-family policies to give vulnerable mothers a choice – and their babies a voice. 

Thanks for putting YOUR hand up today!",['Hands up if you think babies have a right to live'],['familyfirstparty.org.au'],,https://www.facebook.com/ads/library/?id=957257721955687
,,9.03653E+14,8013404017,the voice,Crikey,"OPINION | With the looming referendum, we are heading towards either the most audacious political victory in the history of the world’s only continental nation-state or a loss that is absurd and yields no clear oppositionality #topstory",['The Voice — won or lost by white people — will prove either audacious or absurd'],['crikey.com.au'],"[""We're travelling full steam ahead to a referendum on an Indigenous Voice to Parliament, the outcome of which will define the nation.""]",https://www.facebook.com/ads/library/?id=903652587586927
,,1.38821E+15,1.37903E+15,the voice,Daniel Mulino,"It was inspiring to hear Marcus Stewart discuss The Voice campaign plans at the recent Footscray ALP branch meeting. Marcus, a Nira illim bulluk man of the Taungurung Nation, and co-chair of the First Peoples' Assembly of Victoria, spoke about the powerful case for change as set out in the Statement from the Heart and  outlined how much consultation had been undertaken in the development of this historic document. 
Now is the time to accept the generous offer from the Indigenous community. 
Recognition in the constitution is long overdue. 
And a Voice will mean that we stop making the same mistakes over and over. It is only by genuinely listening that we will move forward. The Voice is consultation - a very important step in developing good policy - not a veto as scaremongers are inaccurately claiming.

#yes23 #UluruStatement Yes23",,,,https://www.facebook.com/ads/library/?id=1388205021720121
,,5.72594E+14,8013404017,the voice,Crikey,Pauline Hanson endorses Peter Dutton's decision. Peta Credlin thinks he didn't go far enough. Here's how many others reacted to the opposition leader's 'No' on the government’s model for an Indigenous Voice to Parliament #topstory,"['Yays, nays and in-betweens: reactions to Dutton’s No on a Voice to Parliament']",['crikey.com.au'],"[""Just how has the Coalition's call to oppose the government’s model for an Indigenous Voice to Parliament gone down?""]",https://www.facebook.com/ads/library/?id=572594098306060
,,2.16327E+14,2.68607E+14,the voice,Voice of the Martyrs Australia,"Subscribe to our April magazine and join us in honouring these brave believers who have shown immense bravery despite facing hardships, danger, and even death yet remain steadfast in their devotion to Jesus Christ and the gospel message. 

By subscribing, you'll not only gain access to this month's issue but can also support our mission of spreading awareness and compassion for those who suffer persecution for their faith. To subscribe, visit: https://bit.ly/3PfhFSx
-
-
-
#VOMMagazine #VOMAustralia #Christian #ChristianMartyrs #PersecutedChristians #PersecutedChurch #VoiceOfTheMartyrs #PrayForThePersecuted #ChristianPersecution #Persecution #Prayer #DailyPrayer #InHisName #JesusChrist #JesusSaves #monthlymagazine",['Magazine'],['vom.com.au'],,https://www.facebook.com/ads/library/?id=216326567710130
,,1.55168E+14,1.07939E+14,the voice,Garth Hamilton MP,"Thanks to everyone in our community that has contacted me to outline your views on the Voice.

It remains a polite, respectful but firm ‘no’ from me.

While I support the idea of constitutional recognition of Aboriginal and Torres Strait Islander peoples, I do not support the Prime Minister’s proposal.

As it stands, the Voice is under a cloud of legal ambiguity and divides us, while not offering clear solutions for Aboriginal and Torres Strait Islander peoples.

#Watch the interview as I outline this position in further detail.👇",,,,https://www.facebook.com/ads/library/?id=155167583867151
,,8.95097E+14,8013404017,the voice,Crikey,"If Peter Dutton thought his decision to reject the Voice model would go down well with his right-wing and News Corp fan base, he was wrong. As Charlie Lewis writes, even Peta Credlin skewered it. On the plus side though, Pauline Hanson is undoubtedly delighted.","['Yays, nays and in-betweens: reactions to Dutton’s No on a Voice to Parliament']",['crikey.com.au'],"[""Just how has the Coalition's call to oppose the government’s model for an Indigenous Voice to Parliament gone down?""]",https://www.facebook.com/ads/library/?id=895096955084528
,,9.32995E+14,3.52954E+14,the voice,Jason Wood MP,"MORE TAXES WITH LABOR: The next target is your take-home pay! If you earn less than $126K a year, you’ll be paying an extra $1,500 a year in tax as Labor plans to scrap the tax offset in their budget! 

More than 10 million middle-income Australians will face this! 

One of the largest tax increases in history after the May federal budget even as households deal with rapid increases in interest rates and cost-of-living surges.

This is on top of other sneaky tax increases
like the 20 cent tax increase to fuel which the Liberals removed. 

And on top of all their broken promises! 

Labor is using the Canberra Voice as a distraction to the media so they can continue their sneaky broken promises - don’t let them get away with it!",,,,https://www.facebook.com/ads/library/?id=932995481147995
,,6.33793E+14,1.05864E+14,the voice,Developing Australian Communities,"Leading Disability Advocate Mr River Night today shared his thoughts and what he describes as “utter amazement and offense at the behaviour of political spokespeople and elected officials in Australia over the last month”.

Mr Night explained in a candid response this week, “these days it seems to me that many political and community members lacking in common sense, seeking to make a name for themselves or remind people they exist, are falling into the same narrative time and time again,

These people these to think,

I want to make a name for myself and make sure people don’t forget about me. I can’t do it by doing something constructive and positive because that takes time and actual work. I will get heaps of social media coverage if I just throw some disgusting comments out there to get a good reaction. Just like protesting at a soldier’s funeral to further traumatise family and outrage others or setting up some “god hates” banners somewhere near a school, where can those that need attention get it? How do I inflict maximum damage, get maximum shock and awe and gaslight Millions in one swoop? Maybe I should put up some signs out the front of the local adolescent psychiatric service to tell them their mental health needs are a drain on society. Just like a primary school bully looking to feel big and strong because they are suffering themselves, who’s an easy target for a scared little child that needs to feel good about themselves? Let’s pick the disabled kid, that’ll be easy!

Mr Night explained, “we saw the NDIS legislation attacked in previous years so that essential service levels and equipment could be stripped, and delegates could bypass any accountability via the Administrative Appeals Tribunal.

“It appears our leaders prior to the change of Government thought too many people are challenging our poor decisions, so let's cut out their ability to question. It can't possibly be because we have got things wrong when we suggested the person with the permanent spinal injury should be cured by now and not need the funded support we decided to strip them of without warning or any sort of rationale.

“What did some politicians use then to try and get those disgusting changes passed we see again this week? They suggest everyone on NDIS is using the funds for strippers and holidays to the Gold Coast. They seem to think, that will help them distract from their actual goals because most Australians won’t realise how absurd that is. Even when the NDIS was still under budget and rolling out, they cried wolf saying it was costing too much, hoping no one fact checked them. 

“There isn’t even a code to claim funds for sex workers in NDIS pricing. We are having trouble getting a new wheelchair approved for kids that is the right size most days, but yeah lets attack NDIS by suggesting the funds are being used for 500 000 participants to get special cuddles from a stranger.

“When faced with the choice of having staff hours to shower you, dress you, and support you with essential daily living tasks, we can assure the Australian public that the weekly trip to the local brothel isn’t even on the horizon for the 4.4 million Australia’s living with disability. It is something many of those stuck on the Disability Support Pension, due to the employment bias, will need to save up for if they do want it.

“Sex is of course a perfectly legal and normal part of an adult’s life but those living in the distance past still probably can’t cope with that idea, let alone sex when you have a disability! Of course, lets continue the narrative that sexuality and identity is off limits to people living with disability, aged care and of course how gross is it that our parents still kiss each other! Ewwww don’t talk about sex or recognise sexuality in any way no matter how aged appropriate and present in the lives of every Australian. Knowing how uncomfortable people are talking about sex, that’s a great way to distract and gas light our most vulnerable populations and sadly we see a few people use it as their fall-back script.

“We the 4.4 million Australia’s living with disability are voters. We also have family that see what we live with and it is a poor move to attack that level of voting public. We are not your playthings and we are not tolerating abuse and neglect. We are not tolerating our elected officials gas lighting and bringing disrepute to the office they hold and privileged position they are paid by us as taxpayers to experience. The essential services 500 000+ Australia’s receive are not yours to leverage and threaten when they are constantly under budget and cost less than your submarines and the latest railway project in the city.

“It is time Australia stops hiding behind an idea that calling out bigots and leaders that are behaving badly is somehow off limits. We all deserve better from our leaders and if attacking the disabled kid in school is how you get your kicks, make a name, get your feeling of self-worth and importance, what a poor excuse you are for a human being, let alone a politician or community leader.

“I feel great sadness for those people that they seek to target the 4.4 million Australians living with disability to spin their political agenda. Bullies need to be seen as what they are; people behaving badly and usually needing support due to the difficulties they have in their own lives. Maybe they were bullied themselves for having the wrong hair colour, skin colour or voice. Break the cycle of abuse and be the change you want to see. 

“There needs to be healthy boundaries as acts that are plain disgusting, we have seen this last month should not be tolerated from our elected officials. Any other employee would be dismissed on the spot. We are a force to be reckoned with and will not tolerate our elected representatives acting like children. Just like a misbehaving child who chooses to bully the disabled kid, perhaps some of those we have heard from this month need a ‘time out’.

See full press release in The Australian here https://medianet.theaustralian.com.au/release/985688

#NDIS #disabilityawareness #disabilityadvocate Australian Paralympic Team Disability Advocacy Network Australia - DANA Australian Disability Media, Community Broadcasting and Content Creators",['Developing Australian Communities | Disability Connection Expo & Service'],['developingauscommunities.com.au'],"['The Disability Connection Expos provided by Developing Australian Communities are dedicated to decreasing confusion and increasing the level of connection between disability service providers, carers and participants in Australia.']",https://www.facebook.com/ads/library/?id=633793041862994
,,1.66609E+15,3.52954E+14,the voice,Jason Wood MP,"The details matter. The way Mr Albanese’s Canberra Voice has been worded will open up a legal can of worms.

So much so that it has legal experts providing warnings!",,,,https://www.facebook.com/ads/library/?id=1666092440510415
,,4.85329E+14,1.72781E+14,the voice,Western Mine Workers Alliance - WMWA,Sign the pledge today.,"['Raise the standard!', ""It's time to raise the standard of FIFO mining camps!"", ""It's time to raise the standard of FIFO mining camps!"", ""It's time to raise the standard of FIFO mining camps!"", ""It's time to raise the standard of FIFO mining camps!""]","['wmwa.org.au', 'wmwa.org.au', 'wmwa.org.au', 'wmwa.org.au', 'wmwa.org.au']",['Sign the pledge today.'],https://www.facebook.com/ads/library/?id=485329337029335
,,2.48048E+15,6.80274E+14,the voice,Animal Justice Party,"It's time to join the ONLY political party dedicated to ending animal cruelty.

As our collective voice grows, we have more power to change legislation and protect animals from cruelty and abuse.

If you want to see a kinder future for animals, people and our planet - Become a Member today!",['Animal Justice Party ACT'],['act.animaljusticeparty.org'],"['We’re calling on animal lovers in ACT to become a member of the only Australian political party dedicated to protecting all animals. The more Members we have, the louder our collective voice will be in safeguarding animal interests and achieving lasting legislative and policy change.']",https://www.facebook.com/ads/library/?id=2480478785439991
,,1.01014E+15,1.04489E+14,the voice,Wolgan Valley Association,"WOLGAN VALLEY ASSOCIATION LAUNCHES NEW SHORT FILM

We're excited to announce that we've teamed up with Australian director Matt Bird in producing a short film that highlights the current conditions of access into Wolgan Valley. 

With a funded permanent road solution still not designed and up to several years away, we're calling on everyone that loves ‘the Wolgan’, to get behind our campaign to support a long-term solution NOW – a sealed, all weather, safe and accessible road for everyone!
 
We know that Wolgan Valley means so much to so many people. Those childhood memories of camping at Newnes or being blown away by your first glimpse of the red sandstone cliffs at sunrise, they stick with people for life. We want more than anything to see people back here in the valley to continue those traditions and experience those moments. We want to see the Wolgan accessible to everyone again!

Share with us in the comments below your cherished memories and photos of your Wolgan as part of the #WolganRdForEveryone campaign! 

Remember to 'Like' and 'Share' this video and don't forget to tag #WolganRdForEveryone if you would like to be featured. We'd love to be able to share them with our followers who love the valley just like you!

#WolganValley #Newnes #WolganRoad #WolganGap #DonkeySteps #WolganValleyDiscoveryTrail #WiradjuriCountry #LithgowRegion #SevenValleys #GreaterBlueMountains  #GreaterBlueMountainsWorldHeritageArea #GardensOfStoneSCA #GardensOfStoneNationalPark #WollemiNationalPark Greater Lithgow Lithgow Mercury The Village Voice 2LT Blue Mountains Gazette Western Advocate ABC Central West Paul Toole MP Andrew Gee MP Chris Minns Penny Sharpe MLC Tara Moriarty MLC John Graham Steve Kamper Jenny Aitchison MP Lidsdale NSW 2790 Wallerawang2845","[""Wolgan Valley Association's #WolganRdForEveryone Campaign""]",,,https://www.facebook.com/ads/library/?id=1010143540154186
,,2.39754E+15,1.84544E+11,the voice,National Party of Australia,Will you stand with Senator Jacinta Nampijinpa Price?,['Say No to The Voice'],['oneandfree.au'],['We Are One & Free 🇦🇺'],https://www.facebook.com/ads/library/?id=2397538860433227
,,2.33862E+14,1.84544E+11,the voice,National Party of Australia,🚨LIVE PETITION🚨 Add YOUR name!,['Have Your Say'],['fb.me'],['Take Immediate Action'],https://www.facebook.com/ads/library/?id=233862075795201
,,9.64847E+14,9.52275E+14,the voice,Phillip Thompson OAM MP - Serving Our Community,"WALK TOGETHER: This is extremely personal for me, my wife is Aboriginal, my mother in law born on Palm Island and her parents a part of the stolen generation. 
My daughters, Astin who is 4 and Emery who is 2, are Aboriginal. I made a promise when they were born I would do everything I can to create a better future for them. Will the decisions I make today create a better future for my children and children throughout Townsville, Palm Island and Australia? This is the question I ask myself everyday. 
Will The Voice create a better future for Aboriginal children facing significant challenges right now?
Will The Voice put an end to children as young as 4 smoking marijuana? 
Will The Voice stop the 5 year old who was sexually assaulted by a family member with the child returned to the perpetrator because the authorities don’t want to remove an aboriginal child from their Aboriginal family? That child is at risk right now. 
Will The Voice stop the high incarceration rates?
Will The Voice bring us together as a nation? 
Will The Voice stop domestic violence?
My view is it won’t. It will not come close. 
So, I do not support The Voice. 
The Aboriginal people in my family and the many I’ve spoken to in the community and around the country do not support the voice. 
In 10 years time, I would not be able to look my Aboriginal daughters in the eye and say I bent the knee because of emotional blackmail. Which is what we are seeing from this Albanese Government. 
I cannot and I won’t. 
I am committed to creating a better future for Aboriginal and Torres Straight Islander people. From the ground up, I support a local and regional body that represents them, working with Elders and the grass roots people in the community. Let’s work together on being solutions focused.
If you can’t get local governance right, you won’t get it right nationally. We need local and regional bodies. 
When I looked at my daughters before I left for Canberra I told them I loved them and I would fight for a better future for them. And I will everyday. 
You have to make the hard decisions over easy wrong ones. 
We must walk together for a better future for all Australians.",,,,https://www.facebook.com/ads/library/?id=964846578216421
,,1.3315E+15,3.6776E+14,the voice,Dr David Honey MLA,WA This Week Live! 06/04/23,,,,https://www.facebook.com/ads/library/?id=1331501377580572
,,6.51766E+14,8013404017,the voice,Crikey,"Peter Dutton and the Liberal Party were always going to oppose the Voice — it was just a question of when. In Michael Bradley's opinion, it's a pantomine that spits in the face of this country's First Nations peoples.","[""Dutton isn't just ignoring First Nations peoples — he's spitting in their faces""]",['crikey.com.au'],"[""The Liberal Party was always going to reject the Voice to Parliament. It's important to ask why it was so easy to predict.""]",https://www.facebook.com/ads/library/?id=651766276959757
,,2.33387E+14,8013404017,the voice,Crikey,"Good morning early birds. Despite Liberal Leader Peter Dutton's decision to oppose the referendum, many state Liberals will campaign for the Indigenous Voice.",['Tasmanian Premier Jeremy Rockliff pushes Yes vote on the Voice'],['crikey.com.au'],"[""Despite Liberal Leader Peter Dutton's decision to oppose the referendum, many state Liberals will campaign for the Indigenous Voice.""]",https://www.facebook.com/ads/library/?id=233387242592676
,,3.45001E+15,3.52954E+14,the voice,Jason Wood MP,"The Prime Minister’s Canberra Voice bureaucracy will not resolve the issues on the ground in Indigenous communities.

We support a better way to improve the lives of Indigenous Australians and get better outcomes in Indigenous communities. - Peter Dutton",,,,https://www.facebook.com/ads/library/?id=3450008398649942
,,5.79444E+15,1.91414E+14,the voice,David Littleproud MP,"The Nationals say ‘No’ to the Voice. We believe every Australian’s voice should be equal and we don’t need a bigger bureaucracy, just a better one. Sign the petition if you agree.","['We Are One & Free - Support Real Change, Say No to The Voice']",['oneandfree.au'],"['Labor’s proposed Voice to Parliament will not help to close the gap for Aboriginal and Torres Strait Islander people, while undermining our democracy and creating more bureaucratic red tape that gets in the way of the real economic empowerment needed to change lives and communities.']",https://www.facebook.com/ads/library/?id=5794436354000377
,,1.6632E+15,8013404017,the voice,Crikey,"The former New Zealand PM, who is retiring from politics, told Parliament she had a message to all the nerds, the anxious folks and the mothers out there: you can be a leader, and you can do it your own way. There were plenty of tears in the room as she thanked everyone and left for the last time. 

https://www.crikey.com.au/2023/04/06/jeremy-rockliff-yes-voice-dutton/",,,,https://www.facebook.com/ads/library/?id=1663201620766541
,,1.74622E+15,3.52954E+14,the voice,Jason Wood MP,"We don’t support Anthony Albanese’s Canberra-based Voice that is risky and will divide Australians. 

We support a better way of improving the lives of Indigenous Australians through local and regional advisory bodies.",['We don’t support Anthony Albanese’s Canberra-based Voice that is risky and will divide Australians.'],,,https://www.facebook.com/ads/library/?id=1746216049137261
,,6.93045E+14,2.59965E+14,the voice,Senator David Van,"The Liberal Party supports a legislated national Voice. It’s not No, it’s a better way to Yes!",['Senator David Van'],['davidvan.com.au'],['Senator David Van is your proud Liberal Party Senator for Victoria. Stay up to date with the latest news here.'],https://www.facebook.com/ads/library/?id=693044839288193
,,5.40209E+14,1.07519E+14,the voice,Tom McIntosh MP,A small ask of Australians to ensure our First Nations people are respected and their opinions heard.,,,,https://www.facebook.com/ads/library/?id=540209121354730
,,8.90738E+14,1.39174E+14,the voice,The Week on Wednesday,"Latest #podcast https://apple.co/3UhUqKg
Van Badham and Ben Davison break down:
-Trumps arrest and infection of Republican politics

-Dutton’s Noalition will campaign AGAINST The Voice

-Workers are taking action in the streets, picket lines, supermarkets and on campuses 

-RBA governor continues his high priest act at the National Press Club

And good news is the MAJORITY support The Voice referendum

Plus we shout out our Cadre & Extend the Reach supporters
#auspol",,,,https://www.facebook.com/ads/library/?id=890738195363431
,,1.16091E+15,8013404017,the voice,Crikey,"Federal Liberals are huddling in Canberra trying to work out the party’s position on the Indigenous Voice to Parliament. Opposition Leader Peter Dutton is reportedly leaning towards a ""no"" position, but some Liberals want a conscience vote.",['Liberals to decide position on Indigenous Voice to Parliament'],['crikey.com.au'],"[""Liberals MPs and senators must make up their minds: are they for or against the First Nations peoples' Voice to Parliament?""]",https://www.facebook.com/ads/library/?id=1160912641241942
,,1.64755E+14,3.52954E+14,the voice,Jason Wood MP,"“It should be very clear to Australians by now the Prime Minister is dividing the country, and the Liberal Party seeks to unite the country.” - Peter Dutton

Our party is saying yes to constitutional recognition for Indigenous Australians, yes to a local and regional body, so we can get practical outcomes for Indigenous people on the ground. 

It is a resounding no for the Prime Minister’s Canberra’s Voice to Parliament.",,,,https://www.facebook.com/ads/library/?id=164755439462892
,,1.17386E+14,2.80524E+14,the voice,Jesus By My Side,"Stop this tradition from happening again in 2023!

The locals of Faroe Island do an annual marine wildlife hunt as part of their local tradition. But in 2021, over 1400 dolphins and whales were killed – in just one day!

Whaling is still legal in the Faroe Islands. That means the people that killed 1400 dolphins and whales in a day didn’t break any laws. They might be punished because they went a bit overboard, but that won’t stop them from doing it again in the future. 

Let's all come together and put an end to this abuse of power. Sign the petition below to add your voice to the people who are speaking up for the dolphins that have died 👇

https://help.helpananimal.org/IP2sf5",['JOIN THE MOVEMENT - SIGN THE PETITION NOW!'],['help.helpananimal.org'],['Pixelfy.me'],https://www.facebook.com/ads/library/?id=117385517980537
,,7.82055E+14,1.27046E+14,the voice,Dr Michelle Ananda-Rajah MP,"The constitutional recognition of Indigenous Australians and The Voice to Parliament have been opposed by the Liberal party. They are on the wrong side of history. 

Nonetheless, I believe that Higgins will vote yes. We understand that a voice is not a third chamber of parliament. We understand that it does not have the power of veto. We understand that elected representatives like me will continue to make the laws and craft better policies with, rather than for our First peoples. 🖤❤️💛

#thevoice #thevoicetoparliament #auspol #higgins",,,,https://www.facebook.com/ads/library/?id=782055236324644
,,2.30216E+14,8013404017,the voice,Crikey,"""The Prime Minister is dividing our country and the Liberal Party seeks to unite our country,"" Opposition Leader Peter Dutton said #auspol",['Liberal Party says ‘no’ to government’s Voice to Parliament model'],['crikey.com.au'],"[""'The prime minister is dividing our country and the Liberal Party seeks to unite our country,' Peter Dutton said.""]",https://www.facebook.com/ads/library/?id=230215619669429
,,1.81861E+15,1.1213E+14,the voice,National Poll,How serious do you think Human Trafficking is? Would it be more serious if it were happening to you or someone you know? Think that we could be doing more to help those impacted? Take our Poll and have your voice heard alongside other Australians.,['Have your say 👉'],['nationalpoll.com.au'],"['Are we doing enough for refugees, globally? Is human trafficking a serious global problem? Have your say today.']",https://www.facebook.com/ads/library/?id=1818606575188269
,,7.40871E+14,1.1213E+14,the voice,National Poll,Do you agree with the 80% of Australians who have taken our poll and think we're in a Refugee Crisis? Think we could be doing more? Take our Poll and have your voice heard alongside other Australians.,['Have your say 👉'],['nationalpoll.com.au'],"['Are we doing enough for refugees, globally? Is human trafficking a serious global problem? Have your say today.']",https://www.facebook.com/ads/library/?id=740871054147601
,,1.18818E+15,1.1213E+14,the voice,National Poll,Do you think we are in a Refugee Crisis? Do you think we could be doing more as a nation? Take our Poll and have your voice heard alongside other Australians.,['Have your say 👉'],['nationalpoll.com.au'],"['Are we doing enough for refugees, globally? Is human trafficking a serious global problem? Have your say today.']",https://www.facebook.com/ads/library/?id=1188184948557771
,,8.18694E+14,1.1213E+14,the voice,National Poll,Is fur fashion worth the lives of animals? 80% of Australians don't think it is. What about you? Do you think we should be doing more to stop fur fashion? Take our Poll and have your voice heard.,['Have your say 👉'],['nationalpoll.com.au'],['Is animal tourism a bad thing? Should we replace animals as entertainment with other activities? Is animal welfare even on your radar? Let us know and have your say today!'],https://www.facebook.com/ads/library/?id=818694246524682
,,5.52239E+14,6.80274E+14,the voice,Animal Justice Party,"IMPORTANT: The Animals Need You!

In order for us to remain a registered political party in the ACT, we NEED at least 100 new members to join by May. If you live in the ACT, please become a member today - to ensure we can represent animals at the next election! 🐾",['Become a Member!'],['act.animaljusticeparty.org'],,https://www.facebook.com/ads/library/?id=552238956898783
,,6.61365E+14,1.01318E+14,the voice,Dr Sophie Scamps,"HAVE YOUR SAY - The Indigenous Voice to Parliament

With Parliament passing the Constitution Alteration Bill last week, Australians will be voting on whether to recognise our First Nations people’s in our Constitution later this year. We’ll also be voting on whether to create an Indigenous Voice to Parliament. 

My team and I would like to know your thoughts on this and would ask if you could complete a short three question survey. 

Follow the link in my bio!

Please share this with family and friends in Mackellar to ensure everyone has their say!",,['www.surveymonkey.com'],,https://www.facebook.com/ads/library/?id=661364822421723
,,1.58918E+14,1.01318E+14,the voice,Dr Sophie Scamps,"HAVE YOUR SAY - The Indigenous Voice to Parliament

With Parliament passing the Constitution Alteration Bill last week, Australians will be voting on whether to recognise our First Nations people’s in our Constitution later this year. We’ll also be voting on whether to create an Indigenous Voice to Parliament. 

My team and I would like to know your thoughts on this and would ask if you could complete a short three question survey. 

Click this link to complete the survey: https://www.surveymonkey.com/r/RRZH8B3

Please share this with family and friends in Mackellar to ensure everyone has their say!",,['www.surveymonkey.com'],,https://www.facebook.com/ads/library/?id=158917686764973
,,2.39423E+15,3.03724E+14,the voice,Advocacy Tasmania,"It is time for our elected officials to fix guardianship abuses. 

Our politicians will soon be voting on changes to guardianship in Tasmania.  They can give Tasmanians a fighting chance to defend themselves against an unfair system that strips people of their human rights. 

We are calling on Tasmanian Lower House Members to improve The Guardianship and Administration Amendment Bill 2023 that was tabled in parliament last week.  This is because in its current form, the Amendment Bill does not provide any effective means to protect Tasmanians. 

Tasmanians deserve to have their human rights front and centre with greater transparency and accountability. With the changes we have outlined Tasmanians will at least have a fighting chance to protect their rights until a supported decision making system is in place.

Tasmania can lead the nation with these reforms! If successful, they will have a flow on effect across the country.

Read our CEO’s letter below sent to each lower house member.

[Description: Letter to the Tasmanian Premier - full text in pinned comment of this post]

Lara Alexander Elise Archer MP Guy Barnett Shane Broad MP Jen Butler MP Anita Dow MP Felix Ellis MP Michael Ferguson Janie Finlay MP -  Champion for Northern Tasmania Ella Haddad MP Roger Jaensch MP Kristie Johnston - Independent Member for Clark David O'Byrne MP Michelle O'Byrne MP Cassy O'Connor MP Madeleine Ogilvie MP Dean Young MP Jeremy Rockliff Mark Shelton MP Nic Street MP - Liberal Member for Franklin John Tucker - Lib MP for Lyons Rebecca White MP Dean Winter MP Simon Wood MP Rosalie Woodruff MP for Franklin",,,,https://www.facebook.com/ads/library/?id=2394229527398879
,,2.19074E+14,1.13366E+14,the voice,Rachel Payne MP,Follow my page for news and updates.,['Rachel Payne MP'],['facebook.com'],,https://www.facebook.com/ads/library/?id=219074047469736
,,5.35573E+14,1.17058E+14,the voice,Constitutional Equality,"Curious to learn reasons why you should Vote No in the Voice referendum?

Authorisation at:
https://constitutionalequality.au/authorisation/","['Is there such thing as ""First"" in a democracy?']",['constitutionalequality.au'],['The Australian Constitution is the set of rules by which Australia is run. It is the highest law of the land and established the rules for our ongoing democratic Australian Government.'],https://www.facebook.com/ads/library/?id=535573132088486
,,1.19063E+15,35421541164,the voice,Lord Mayor Adrian Schrinner,"There are 500 empty beds at the Pinkenba Quarantine Facility that the Government now says will be kept closed until a future crisis.
 
People experiencing homelessness are facing a crisis right now and this facility needs to be put to use immediately.
 
Help people living in cars and tents find a safe place to sleep by adding your voice to this important issue.",['Add Your Voice To Help The Homeless'],['www.adrianschrinner.com.au'],,https://www.facebook.com/ads/library/?id=1190632228261138
